cv_cycle,split,method,SMILES,Name,BSEP,BSEP_prob,BSEP_pred
4,scaffold,lightGBM,CC(c1ccc(C(CCCN2CCC(OC(c3ccccc3)c4ccccc4)CC2)=O)cc1)(C)C,50773419,0,0.03984062776045082,0
4,scaffold,lightGBM,CC([C@@H](C(N[C@@H](Cc1ccccc1)C[C@@H]([C@@H](NC(COc2c(C)cccc2C)=O)Cc3ccccc3)O)=O)N4C(=O)NCCC4)C,50739101,1,0.2803944386357982,0
4,scaffold,lightGBM,COc1c(OC)c(OC)cc(C(N2CCOCC2)=O)c1,50754546,0,0.06799031426919422,0
4,scaffold,lightGBM,C[N+]1(CC(OC(C(c2ccccc2)(c3ccccc3)O)=O)CCC1)C,50753336,0,0.0003123169507314137,0
4,scaffold,lightGBM,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C)C,50775868,0,0.006700502530135764,0
4,scaffold,lightGBM,COc1ccc(CN(c2ncccc2)CCN(C)C)cc1,50753682,0,0.013568174079296986,0
4,scaffold,lightGBM,COc1c2c(C(=O)C(C(=O)O)=CN2C3CC3)cc(F)c1N4C[C@@H](NCCC5)[C@@H]5C4,50772686,0,0.015758475747521476,0
5,random,lightGBM,N[C@H]1[C@H](c2ccccc2)C1,50753761,0,0.0005298471530553251,0
5,random,lightGBM,C[C@@]1([C@](C(CO)=O)(O)CC2)[C@@H]2[C@H]3[C@@H]([C@@](C)(C=CC4=O)C(=C4)CC3)[C@@H](O)C1,50773368,0,0.01241995984865357,0
5,random,lightGBM,CN1[C@@H](C(Nc2c(C)cccc2C)=O)CCCC1,50753741,0,0.038380516637777244,0
5,random,lightGBM,CCC1(c2ccccc2)C(=O)N(C)C(=O)N1,50753591,0,0.0014697026905438608,0
5,random,lightGBM,CN1CCN(CCCN2c(cc(Cl)cc3)c3Sc(cccc4)c24)CC1,50773315,0,0.020705139862900554,0
5,random,lightGBM,CC(Nc1ccc(S(Nc2ccc([N+](=O)[O-])cc2)(=O)=O)cc1)=O,50774635,0,0.032526319473117155,0
5,random,lightGBM,Clc1cc(N2CCN(CCCN3C(=O)N(C=CC=C4)C4=N3)CC2)ccc1,50775897,0,0.26018061351889,0
5,random,lightGBM,Cc1sc(SCC(CS[C@H]2N3C(=O)[C@H]2NC(Cn4nnnc4)=O)=C3C(=O)O)nn1,50772141,0,0.0004891743432295631,0
5,random,lightGBM,NC(OC(c1ccccc1)C2=O)=N2,50772850,0,0.001573627488714148,0
5,random,lightGBM,COc1c2c(C(=O)C(C(=O)O)=CN2C3CC3)cc(F)c1N4C[C@@H](NCCC5)[C@@H]5C4,50772686,0,0.008250853142173551,0
5,random,lightGBM,CC1N2c(c(C(=O)C(C(=O)O)=C2)cc(F)c3N4CCN(C)CC4)c3OC1,50772837,0,0.009083521327011915,0
5,random,lightGBM,CCC(C(c1c(Cl)c(Cl)c(OCC(=O)O)cc1)=O)=C,50772780,0,0.0035539715760349996,0
5,random,lightGBM,NC(N1c(cccc2)c2C=Cc(cccc3)c13)=O,50772752,0,6.69382531366309e-05,0
5,random,lightGBM,CC(NCC(COc1ccc(CC(=O)N)cc1)O)C,50774430,0,0.0004732114901382679,0
5,random,lightGBM,Nc1ccc(C(NCC(=O)O)=O)cc1,50754030,0,0.00016487333536273837,0
5,random,lightGBM,OC[C@H]([C@@H](c1ccc([N+](=O)[O-])cc1)O)NC(C(Cl)Cl)=O,50772760,0,0.00299774732454486,0
5,random,lightGBM,OC(c1c(I)c(NC(CCCCC(Nc2c(I)c(C(=O)O)c(I)cc2I)=O)=O)c(I)cc1I)=O,50753299,0,4.731780198253413e-05,0
5,random,lightGBM,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,50739574,0,0.0006252843488717042,0
5,random,lightGBM,CCOc1ccc(C[C@@H]2C(=O)N[C@@H]([C@H](CC)C)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](C(N3[C@H](C(N[C@H](C(NCC(=O)N)=O)CCCN)=O)CCC3)=O)CSSCCC(=O)N2)cc1,50772160,0,0.02525798987475083,0
5,random,lightGBM,C[C@@H](C(N1[C@H](C(=O)O)CCC1)=O)N[C@H](C(=O)O)CCc2ccccc2,50776858,0,0.00479099071067058,0
5,random,lightGBM,C[C@@]1([C@@](C#N)(O)CC2)[C@@H]2[C@H]3[C@@H](c(ccc(O)c4)c4CC3)CC1,50739550,1,0.9245562089964265,1
5,random,lightGBM,CC(NCC(c1cc(O)c(O)cc1)O)Cc2cc(OCO3)c3cc2,50753279,0,0.00805952919852569,0
5,random,lightGBM,Cc1c(O)c(CO)c(CO)cn1,50375429,0,0.0005649196913045007,0
5,random,lightGBM,N[C@@H]1CN(c2nc(ccc(Cl)c3C(NCC4CCCCC4)=O)c3cc2)CC1,50754171,0,0.25028268277845717,0
5,random,lightGBM,CC[C@@H]1[C@@](C)(OC(=O)N2CCCCn3cc(c4cnccc4)nc3)[C@H]2[C@@H](C)C(=O)[C@H](C)C[C@](OC)(C)[C@H](O[C@H]5[C@H](O)[C@@H](N(C)C)C[C@@H](C)O5)[C@@H](C)C(=O)[C@@H](C)C(=O)O1,50739346,1,0.20661482239168166,0
5,random,lightGBM,OC(c1c(O)cccc1)=O,50375399,0,5.516041328848929e-05,0
5,random,lightGBM,CN(C(Cc1n(cc(C)cc2)c2nc1c3ccc(C)cc3)=O)C,50772229,0,0.010043996353810964,0
5,random,lightGBM,CCN(CCOC(c1ccc(N)cc1)=O)CC,50754162,0,0.0002745351848726715,0
5,random,lightGBM,COc1c(OC)cc(Cc2c(cc(OC)c(OC)c3)c3ccn2)cc1,50773503,0,0.07655849338178693,0
5,random,lightGBM,CC(Cc1ccc(C(C(=O)O)C)cc1)C,50375358,0,0.008709265824746354,0
5,random,lightGBM,CC(N1CCN(c2ccc(OC[C@@H]3O[C@](c4c(Cl)cc(Cl)cc4)(Cn5cncc5)OC3)cc2)CC1)=O,50375441,1,0.9876557814885748,1
5,random,lightGBM,Cc1nc(N2CCN(CCO)CC2)cc(Nc3sc(C(Nc4c(Cl)cccc4C)=O)cn3)n1,50775645,1,0.9273287380239515,1
5,random,lightGBM,CCN(C(c1ccc(C(c2ccccc2)=C3CCNCC3)cc1)=O)CC,50754497,0,0.004822520234031411,0
5,random,lightGBM,Nc1c(CN(C2C(=O)NC(=O)CC2)C3=O)c3ccc1,50773295,0,0.0015951562604759981,0
5,random,lightGBM,CN1[C@H]2c(c(c(c(O)c(O)cc3)c3C2)ccc4)c4CC1,50773787,0,0.002298209926617141,0
5,random,lightGBM,Oc1cc(O[C@H](c2cc(O)c(O)c(O)c2)[C@H](OC(c3cc(O)c(O)c(O)c3)=O)C4)c4c(O)c1,51026623,0,0.17678322861597642,0
5,random,lightGBM,C[C@@]1([C@@H](O)CC2)[C@@H]2[C@H]3[C@@H]([C@@](C)(CC(C#N)=C4O)[C@]5([C@@H]4O5)CC3)CC1,50775907,0,0.06784570383494723,0
5,random,lightGBM,CCCc1c2c(C(=O)C=C(C(=O)O)O2)cc(c(N(C(=O)C)C)cc(C(=O)O)n3)c13,50754445,0,0.0020470224611363872,0
5,random,lightGBM,[O-][N+](c1oc(\C=N\N2C(=O)NC(=O)C2)cc1)=O,50776548,0,0.0003604070874594035,0
5,random,lightGBM,CC(N(Cc1ccccc1)CCCl)COc2ccccc2,50739689,0,0.003791347405935826,0
5,random,lightGBM,C[C@@]1([C@@](C#C)(O)CC2)[C@@H]2[C@H]3[C@@H]([C@@H](CCC4=O)C(=C4)CC3)CC1,50753577,1,0.8870609899362535,1
5,random,lightGBM,Cc1nc(NS(c2ccc(N)cc2)(=O)=O)ncc1,50753330,0,0.008300506568892602,0
5,random,lightGBM,CN(CCC(c1ncccc1)c2ccc(Cl)cc2)C,50772761,0,0.004799881100350879,0
5,random,lightGBM,OC(COc1c(C#N)cccc1)CNCCNC(Cc2ccc(O)cc2)=O,50753735,0,0.0042218900350970675,0
5,random,lightGBM,C[C@@H]1C(=CC(=O)C=C2)[C@@]2(C)[C@@](F)([C@@H](O)C[C@](C)([C@](C(=O)C)(O)CC3)[C@@H]34)[C@H]4C1,50753985,0,0.31352095036092326,0
5,random,lightGBM,Cc1c(NC(SCCC2)=N2)c(C)ccc1,50754301,0,0.0006520498621306453,0
5,random,lightGBM,C(C1CNC2)C2c(cc(nccn3)c3c4)c14,50776022,0,0.0032819225877568844,0
5,random,lightGBM,NCc1ccc(S(=O)(=O)N)cc1,50772647,0,0.0024040849906513903,0
5,random,lightGBM,C[C@@H](C(N1[C@H](C(=O)O)CCC1)=O)CS,50776764,0,0.0007013327712191451,0
5,random,lightGBM,CCOC(C(C(c1c(Cl)cccc1)C(C(OC)=O)=C(C)N2)=C2COCCN)=O,50754506,1,0.8901414747219804,1
5,random,lightGBM,CN1CCN(Cc2ccc(C(Nc3cc(Nc4nc(c5cnccc5)ccn4)c(C)cc3)=O)cc2)CC1,50738973,1,0.7183251245449158,1
5,random,lightGBM,CC(C(CN1CC(CN(CCCNc2ccc(C#N)cc2)C3)OC3C1)=O)(C)C,50753378,0,0.036106324143579574,0
5,random,lightGBM,CN(CCCN1c(cc(Cl)cc2)c2CCc(cccc3)c13)C,50772209,0,0.002535934981809124,0
5,random,lightGBM,CS(c1ccc(C(COC2=O)=C2c3ccccc3)cc1)(=O)=O,50776374,0,0.007124868333433424,0
5,random,lightGBM,OC(P(=O)(O)O)(P(=O)(O)O)Cn1cncc1,50777574,0,0.004325741695571962,0
5,random,lightGBM,CC([C@@H](C(N[C@@H](Cc1ccccc1)C[C@@H]([C@@H](NC(OCc2scnc2)=O)Cc3ccccc3)O)=O)NC(N(Cc4nc(C(C)C)sc4)C)=O)C,50774871,1,0.6311555217202967,1
5,random,lightGBM,OC(CCC(Nc1ccc(S(Nc2sccn2)(=O)=O)cc1)=O)=O,50753314,0,0.007324834229880401,0
5,random,lightGBM,N[C@@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@H](C(N4[C@H](C(N[C@H](C(NCC(=O)N)=O)CCCNC(=N)N)=O)CCC4)=O)CSSC1,50777777,0,0.005283346113316661,0
5,random,lightGBM,CCCCOc1ccc(C(CCN2CCCCC2)=O)cc1,50754168,0,0.2840363122063955,0
5,random,lightGBM,CN(C(Oc1cc([N+](C)(C)C)ccc1)=O)C,50772829,0,0.0003620823843726476,0
5,random,lightGBM,CC(Nc1ccc(CC(=O)O)cc1)=O,50754074,0,0.001209859757907508,0
5,random,lightGBM,CC(O[C@@H]1[C@@](C)(CC[C@H]([C@@](C)(C[C@H]([N+]2(CCCCC2)C)[C@@H](OC(=O)C)C3)[C@H]3CC4)[C@@H]45)[C@H]5C[C@@H]1[N+]6(CCCCC6)C)=O,50772845,0,0.01550574588995337,0
5,random,lightGBM,CCC1C(=O)N(C)C(C)C(=O)N(CC)C(C(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C(C\C=C\C)C)O)C(=O)N1,317676,1,0.9863793032581002,1
5,random,lightGBM,CN\C(=C/[N+](=O)[O-])\NCCSCc1oc(CN(C)C)cc1,50753450,0,0.00034822232710675783,0
5,random,lightGBM,COc1cc(N2C3(CCCCC3)N=C(N)N=C2N)ccc1,50754353,0,0.07438040853400349,0
5,random,lightGBM,CC(C(=O)NC(=O)N1[C@@H]2O[C@H](CO)[C@@H](N=[N+]=[N-])C2)=C1,50776378,0,0.0006951007043465144,0
5,random,lightGBM,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C)C,50775868,0,0.005897294158339759,0
5,random,lightGBM,CC(c1n(CC[C@H](C[C@H](CC(=O)O)O)O)c(c2ccc(F)cc2)c(c3ccccc3)c1C(Nc4ccccc4)=O)C,50775624,1,0.008712389853765115,0
5,random,lightGBM,CN(c1ncccc1)CCOc2ccc(CC3C(=O)NC(=O)S3)cc2,50774978,1,0.8429194602970392,1
5,random,lightGBM,NNc1c(cccc2)c2c(NN)nn1,50375457,0,8.969644590122132e-05,0
5,random,lightGBM,COCC(O[C@]1([C@@H](C(C)C)c(ccc(F)c2)c2CC1)CCN(CCCc3[nH]c(cccc4)c4n3)C)=O,50739368,1,0.18906243202723758,0
5,random,lightGBM,OC(COc1ccc(O)cc1)CNCCNC(N2CCOCC2)=O,50776042,0,0.0011574740683209536,0
5,random,lightGBM,COc1c(OCCNCC(COc2c(c(cccc3)c3[nH]4)c4ccc2)O)cccc1,50776766,0,0.0018950122568816153,0
5,random,lightGBM,CNCCCC(CC1)(c(cccc2)c23)c(cccc4)c4C13,50772649,0,0.00170484964766685,0
5,random,lightGBM,OC(c1c(cccc2)c2ncc1)C3N(CC(C=C)C4C3)CC4,50753758,0,0.02200222787953011,0
5,random,lightGBM,Oc1c(nccc2)c2c(Cl)cc1,50753977,0,0.004024438333347904,0
5,random,lightGBM,CC1(C(=O)NC(=O)O1)C,50754517,0,0.00047079742673852864,0
5,random,lightGBM,CN1Cc2c(n(CCc3cnc(C)cc3)c(ccc(C)c4)c24)CC1,50754280,0,0.042904625213656136,0
5,random,lightGBM,Nc1cc(C(=O)O)c(O)cc1,50753678,0,8.116793094329785e-05,0
5,random,lightGBM,CN1Cc(c(N)ccc2)c2C(c3ccccc3)C1,50375355,0,0.0009085583095407039,0
5,random,lightGBM,OC(c1ccc(OCCn2cncc2)cc1)=O,50753970,0,0.015494756514506838,0
5,random,lightGBM,CN(C(CCSC(c1cc(\C=C\c2nc(cc(Cl)cc3)c3cc2)ccc1)SCCC(=O)O)=O)C,50739565,1,0.019669829371413892,0
5,random,lightGBM,CC(Oc1c(C(=O)c(c(OC(=O)C)cc(C(=O)O)c2)c2C3=O)c3ccc1)=O,50775511,0,0.009876428743474778,0
5,random,lightGBM,CC([C@@H]1[C@@](C)(CC[C@H]([C@@](C)(CCC2=O)C(=C2)CC3)[C@@H]34)[C@H]4CC1)=O,51026620,1,0.7333284867155876,1
5,random,lightGBM,CCCSc1nc(n([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn3)c3c(N)n1,50753208,0,0.00013490487641603294,0
5,random,lightGBM,CCCc1c2c(C(=O)C=C(C(=O)O)O2)cc(CCCC3)c13,50753408,0,0.006603439900157709,0
5,random,lightGBM,Cc1c(C(c2ccc(C(=O)O)cc2)=C)cc3c(C(C)(C)CCC3(C)C)c1,50774439,0,0.0033126060001661727,0
5,random,lightGBM,CCOC([C@@]1(OC1)CCCCCCOc2ccc(Cl)cc2)=O,50739680,1,0.9246864971369083,1
5,random,lightGBM,CC(NCCCCCCNC(=O)C)=O,50753624,0,3.4986378349433096e-05,0
5,random,lightGBM,CN(CCCN1c(cc(Cl)cc2)c2Sc(cccc3)c13)C,50772762,0,0.0038142064862515634,0
5,random,lightGBM,NC(NC(c1c(N)nc(N)c(Cl)n1)=O)=N,50754031,0,0.002202114068317256,0
5,random,lightGBM,[O-][N+](c1n(CC(NCc2ccccc2)=O)ccn1)=O,50774436,0,0.006590771250280173,0
5,random,lightGBM,CNC[C@@H](Cc1cc(C(NCC2(CC3CC4C2)CC(C4)C3)=O)c(Cl)cc1)O,50754055,0,0.17863265102315154,0
5,scaffold,lightGBM,Oc1ccc(C2c(cc(O)c(O)c3Cl)c3CCNC2)cc1,50772785,0,0.0016203738510618983,0
5,scaffold,lightGBM,CC(c1ccccc1)(NC(CN)=O)Cc2ccccc2,50753544,0,0.0004881586728911068,0
5,scaffold,lightGBM,CC[C@]1(CN2C[C@@H](C[C@@](c3c(OC)cc4c([C@]5([C@@H](N6CC5)[C@]7(C=CC6)CC)[C@H]([C@](C(OC)=O)(O)[C@@H]7OC(=O)C)N4C=O)c3)(C(OC)=O)c8c(c(cccc9)c9[nH]8)CC2)C1)O,50776034,0,0.03437998968486579,0
5,scaffold,lightGBM,CC[C@]1(CN2C[C@@H](C[C@@](c3c(OC)cc4c([C@]5([C@@H](N6CC5)[C@]7(C=CC6)CC)[C@H]([C@](C(OC)=O)(O)[C@@H]7OC(=O)C)N4C)c3)(C(OC)=O)c8c(c(cccc9)c9[nH]8)CC2)C1)O,50773508,0,0.015595983287193993,0
5,scaffold,lightGBM,CC(C(CN1CC(CN(CCCNc2ccc(C#N)cc2)C3)OC3C1)=O)(C)C,50753378,0,0.00832682301931362,0
5,scaffold,lightGBM,Clc1cc(C(N2CCNCC2)=Nc(cccc3)c3O4)c4cc1,50774111,0,0.05138759085216854,0
5,scaffold,lightGBM,Nc1c(ncn2[C@H]3[C@@H](F)[C@H](O)[C@@H](CO)O3)c2nc(Cl)n1,50772773,0,0.001530786429465408,0
5,scaffold,lightGBM,Nc1c(ncn2[C@@H]3O[C@H](CO)[C@@H](O)C3)c2nc(Cl)n1,50772770,0,0.002525514330253112,0
5,scaffold,lightGBM,Nc1c(ncn2[C@H]3[C@@H](O)[C@H](O)[C@@H](COP(=O)(O)O)O3)c2nc(F)n1,50772790,0,0.0015592508802997832,0
5,scaffold,lightGBM,CSCCNc1c(ncn2[C@H]3[C@H](O)[C@H](O)[C@@H](COP(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)(=O)O)O3)c2nc(SCCC(F)(F)F)n1,50753602,0,0.0524433680618036,0
5,scaffold,lightGBM,CCCSc1nc(n([C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)cn3)c3c(N)n1,50753208,0,0.0014228065678237823,0
5,scaffold,lightGBM,CCCSc1nc(n([C@H]2[C@H](O)[C@H](O)[C@@H](COP(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)(=O)O)O2)cn3)c3c(N)n1,50754039,0,0.03808750980828226,0
5,scaffold,lightGBM,COc1c(ncn2[C@H]3[C@@H](O)[C@H](O)[C@@H](CO)O3)c2nc(N)n1,50772699,0,0.0002710797216633242,0
5,scaffold,lightGBM,Nc1nc(N)c(c2c(Cl)c(Cl)ccc2)nn1,50774640,0,0.00028817009475940147,0
5,scaffold,lightGBM,Cc1sc(SCC(CS[C@H]2N3C(=O)[C@H]2NC(Cn4nnnc4)=O)=C3C(=O)O)nn1,50772141,0,0.0008851888799797474,0
5,scaffold,lightGBM,NC(N1c(cccc2)c2C(=O)Cc(cccc3)c13)=O,50772317,0,5.767005013389683e-05,0
5,scaffold,lightGBM,COc1ccc(CN(c2ncccc2)CCN(C)C)cc1,50753682,0,0.02412835697678464,0
5,scaffold,lightGBM,CCCCC[C@@H](\C=C\[C@@H]1[C@@H](C\C=C/CCCC(=O)O)C(=O)C[C@H]1O)O,50754176,0,0.003450735509653662,0
5,scaffold,lightGBM,CCCCC[C@@H](\C=C\[C@@H]1[C@@H](CCCCCCC(=O)O)C(=O)C[C@H]1O)O,50775503,0,0.008767374016747927,0
5,scaffold,lightGBM,CCC1(C(=O)NC(=O)C1)C,50774629,0,0.0003912066146188213,0
5,scaffold,lightGBM,CCC(NCC[C@H]1c(c(CCO2)c2cc3)c3CC1)=O,50776538,0,0.00019599701569905114,0
5,scaffold,lightGBM,Clc1c(C(NCC2(CC3CC4C2)CC(C4)C3)=O)cc(CN5CCNCC5)cc1,50753400,0,0.264047318395802,0
5,scaffold,lightGBM,Cc1c(c2ccc(S(=O)(=O)N)cc2)c(c3ccccc3)no1,50776367,0,0.0034532862510891424,0
5,scaffold,lightGBM,C[C@H]([C@H]1C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)O)CSSC[C@H](NC(CNC([C@@H](N)C)=O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc4c(cccc5)c5[nH]c4)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@H](O)C)C(=O)N[C@@H](Cc6ccccc6)C(=O)N1)O,50773849,0,0.05083892507814644,0
5,scaffold,lightGBM,Clc1c(CCN2CCN(c3c(cccc4)c4sn3)CC2)cc(CC(=O)N5)c5c1,50776067,0,0.011087812150485972,0
5,scaffold,lightGBM,CCCc1c2c(C(=O)C=C(C(=O)O)N2CC)cc(C(=O)C=C(C(=O)O)O3)c13,50753828,0,0.0019299878395276973,0
5,scaffold,lightGBM,C[n+]1c(C=NO)cccc1,50753411,0,4.144985831113922e-05,0
5,scaffold,lightGBM,CN(C(Oc1c[n+](C)ccc1)=O)C,50753496,0,0.0004578793499320303,0
5,scaffold,lightGBM,OC(COc1ccc(O)cc1)CNCCNC(N2CCOCC2)=O,50776042,0,0.00038805992635704555,0
5,scaffold,lightGBM,CN(CCOC(c1ncccc1)(c2ccccc2)C)C,50753947,0,0.03138584092078023,0
5,scaffold,lightGBM,CC(N(C(C)C)CCC(c1ncccc1)(c2ccccc2)C(=O)N)C,50773413,0,0.001308564785405285,0
5,scaffold,lightGBM,CN(CCC(c1ncccc1)c2ccccc2)C,50754144,0,0.022714472284118468,0
5,scaffold,lightGBM,CN(CCC(c1ncccc1)c2ccc(Br)cc2)C,50774444,0,0.00910786135207324,0
5,scaffold,lightGBM,CN(CCC(c1ncccc1)c2ccc(Cl)cc2)C,50772761,0,0.06338421405828504,0
5,scaffold,lightGBM,CN(CC[C@H](c1ncccc1)c2ccc(Br)cc2)C,50773406,0,0.00910786135207324,0
5,scaffold,lightGBM,CN(CC[C@H](c1ncccc1)c2ccc(Cl)cc2)C,50772200,0,0.06338421405828504,0
5,scaffold,lightGBM,CN(CCOC(c1ncccc1)c2ccc(Cl)cc2)C,50754530,0,0.2691444349116635,0
5,scaffold,lightGBM,CCN(c1cc(c2n(ncc3C#N)c3ncc2)ccc1)C(=O)C,50776045,0,0.03176481152720988,0
5,scaffold,lightGBM,CC(c1c(\C=C\[C@H](C[C@H](CC(=O)O)O)O)c(c2ccc(F)cc2)nc(N(S(=O)(=O)C)C)n1)C,50776552,0,0.32642400216604406,0
5,scaffold,lightGBM,C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@H](O[C@@H]2C[C@@](O)(CC[C@@H]([C@@](O)(CC[C@@H]3C(COC4=O)=C4)[C@]3(C)C[C@H]5O)[C@H]56)[C@]6(CO)[C@H](O)C2)O1,50754177,0,0.03458584180221964,0
5,scaffold,lightGBM,CN(c1nc(N(C)C)nc(N(C)C)n1)C,50754033,0,0.008107345605915042,0
5,scaffold,lightGBM,COc1c(N2CCN(CCCNC(N(C)C(=O)N(C)C3=O)=C3)CC2)cccc1,50776017,0,0.07591079178417846,0
5,scaffold,lightGBM,CCCc1c2c(C(=O)C=C(C(=O)O)O2)c(OCC(O)C)cc1,50753404,0,0.016049405804526923,0
5,scaffold,lightGBM,CCc1c(O)c(C(=O)C=C(C(=O)O)O2)c2c(CC)c1,50753405,0,0.00036115020070034016,0
5,scaffold,lightGBM,Cc1c(CS(c2[nH]c(cccc3)c3n2)=O)nccc1OCC(F)(F)F,50773294,0,0.008234820322404588,0
5,scaffold,lightGBM,CC[C@@H]1[C@](O)(C)[C@@H](O)[C@@H](C)C(=O)[C@H](C)C[C@](O)(C)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O1,50754320,0,0.00812828895772784,0
5,scaffold,lightGBM,CC[C@@H]1[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@](O)(C)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O1,50774876,1,0.00812828895772784,0
5,scaffold,lightGBM,CC[C@@H]1[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@](O)(C)[C@H](O[C@H]2[C@H](OC(CC)=O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O1,50375468,1,0.022335894865922565,0
5,scaffold,lightGBM,CC[C@@H]1[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@](OC)(C)[C@H](O[C@H]2[C@H](O)[C@@H](N(C)C)C[C@@H](C)O2)[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O1,50772771,0,0.014511767581557927,0
5,scaffold,lightGBM,COC(C(CN(C)CC1)=C1)=O,50754011,0,0.00012746689611821808,0
5,scaffold,lightGBM,CC1([C@H](c2ccccc2)N([C@@H]3CC[C@@H](c4cc(c5ncccn5)c(N)nc4)CC3)C(=O)O1)C,51086418,1,0.008096067347998889,0
5,scaffold,lightGBM,C[C@@H](C(N1[C@H](C(=O)O)CCC1)=O)CS,50776764,0,0.00031851953631059014,0
5,scaffold,lightGBM,CC(CSC1N2C(=O)[C@H]1NC(C(C(CC=CC3)=C3)N)=O)=C2C(=O)O,50753588,0,0.0011055021866898738,0
5,scaffold,lightGBM,CCC1(c2ccc(N)cc2)C(=O)NC(=O)CC1,50776562,0,0.00023392594184820723,0
5,scaffold,lightGBM,CC(NC([C@H]1N(C[C@H]([C@@H](NC([C@@H](NC(c2nc(cccc3)c3cc2)=O)CC(=O)N)=O)Cc4ccccc4)O)C[C@@H](CCCC5)[C@@H]5C1)=O)(C)C,50739693,1,0.3460541695883833,0
5,scaffold,lightGBM,COc1c(OC)cc(c(N)nc(N(CCCNC(C2OCCC2)=O)C)n3)c3c1,50774637,0,0.04125013814536933,0
5,scaffold,lightGBM,CC(N(C(C)C)CC[C@@H](c1c(O)ccc(C)c1)c2ccccc2)C,50772239,0,0.00035315112989920436,0
5,scaffold,lightGBM,CC(N(C(C)C)CC[C@@H](c1c(OC(C(C)C)=O)ccc(CO)c1)c2ccccc2)C,50772787,0,0.10694273935865646,0
5,scaffold,lightGBM,CN(CCOC(c1c(C)cccc1)c2ccccc2)C,50753818,0,0.06217892389400455,0
5,scaffold,lightGBM,CCN(CCOC(C(c1ccccc1)c2ccccc2)=O)CC,50754072,0,0.0035903465103411434,0
5,scaffold,lightGBM,CN(CCOC(c1ccccc1)c2ccccc2)C,50773411,0,0.14150188592112056,0
5,scaffold,lightGBM,CCN[C@@H]1c(cc(S(=O)(=O)N)s2)c2S(=O)(=O)N(CCCOC)C1,50774442,0,0.028743708630221073,0
5,scaffold,lightGBM,OC(c1c(cccc2)c2nc(c3ccccc3)c1)=O,50375410,0,0.0008013643232166819,0
5,scaffold,lightGBM,CC(C(=O)NC(=O)N1[C@H]2C=C[C@@H](CO)O2)=C1,50777527,0,0.00020445308211565998,0
5,scaffold,lightGBM,CCCCc1c(C(c2cc(I)c(OCCN(CC)CC)c(I)c2)=O)c(cccc3)c3o1,50739354,1,0.002911779974292707,0
5,scaffold,lightGBM,CCc1c(C(c2cc(Br)c(O)c(Br)c2)=O)c(cccc3)c3o1,50739703,1,6.678970642609737e-05,0
5,scaffold,lightGBM,OC[C@H]1O[C@@H](n2c3c(C(=O)NC=N3)nc2)CC1,50773410,0,0.0009558099546894358,0
5,scaffold,lightGBM,CCCCc1n(Cc2ccc(C(=O)O)cc2)c(\C=C(\C(=O)O)/Cc3sccc3)cn1,50773427,0,0.9706306717851959,1
