canonical_smiles,molregno,standard_value,compound_key,assay_id,standard_type,standard_units,doc_id,pchembl_value,doi,scaffold
O=[N+]([O-])c1ccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c2c1,37059,12580.0,44,52065,IC50,nM,17729,4.9,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
Cn1c2cccc(C(N)=O)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,37650,260.0,65,52065,IC50,nM,17729,6.58,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
CCOC(=O)Cn1c2ccc([N+](=O)[O-])cc2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,37094,15000.0,68,52065,IC50,nM,17729,4.82,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
Cn1c2cccc(C(N)=O)c2c2nc(CN3CCOCC3)nc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,37217,31310.0,69,52065,IC50,nM,17729,4.5,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
NC(=O)c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1ccncc1,38398,200.0,67,52065,IC50,nM,17729,6.7,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
Cc1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,37486,9250.0,43,52065,IC50,nM,17729,5.03,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
COc1ccc2c(c1)[nH]c1c(N3CCN(CCc4ccc(F)c(F)c4)CC3)ncnc12,36935,1530.0,56,52065,IC50,nM,17729,5.82,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2Cc1cccnc1,37628,8100.0,63,52065,IC50,nM,17729,5.09,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
O=[N+]([O-])c1cccc2[nH]c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc3c12,37093,6620.0,54,52065,IC50,nM,17729,5.18,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
O=[N+]([O-])c1cccc2c1c1ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c1n2CCc1ccccc1,38517,11790.0,62,52065,IC50,nM,17729,4.93,10.1021/jm0310129,Fc1ccc(CCN2CCN(c3nc([*:6])nc4c5c([*:1])c([*:2])c([*:3])c([*:4])c5n([*:5])c34)CC2)cc1F
CC(C(c1ccc2cc(OCc3ccc(OC(C)(C)C)cc3)ccc2c1)n1ccnc1)N(C)C,301989,580.0,15a (syn),305432,IC50,nM,20895,6.24,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3ccccc3)ccc2c1)n1ccnc1)N(C)C,302006,200.0,15c,305432,IC50,nM,20895,6.7,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
COC(=O)Cc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,302023,4.0,15d,305432,IC50,nM,20895,8.4,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
COC(=O)COc1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,302047,220.0,15e (syn),305432,IC50,nM,20895,6.66,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
COC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,302078,210.0,15g (syn),305432,IC50,nM,20895,6.68,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCC(C)(C)C)ccc2c1)n1ccnc1)N(C)C,301985,700.0,15i (syn),305432,IC50,nM,20895,6.16,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
COC(=O)c1ccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)cc1,302008,40.0,15k (syn),305432,IC50,nM,20895,7.4,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3ccc(C#N)cc3)ccc2c1)n1ccnc1)N(C)C,302168,320.0,15m (syn),305432,IC50,nM,20895,6.5,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3ccc([N+](=O)[O-])cc3)ccc2c1)n1ccnc1)N(C)C,302203,344.0,15o (syn),305432,IC50,nM,20895,6.46,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCC(=O)O)ccc2c1)n1ccnc1)N(C)C,302220,2200.0,16a,305432,IC50,nM,20895,5.66,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3ccc(CC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,302130,4.0,16b,305432,IC50,nM,20895,8.4,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3ccc(OCC(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,302149,750.0,16c (syn),305432,IC50,nM,20895,6.12,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3cccc(C(=O)O)c3)ccc2c1)n1ccnc1)N(C)C,301990,3790.0,16d (syn),305432,IC50,nM,20895,5.42,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3ccc(C(=O)O)cc3)ccc2c1)n1ccnc1)N(C)C,302031,640.0,16f (syn),305432,IC50,nM,20895,6.19,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,302062,6300.0,16h (syn),305432,IC50,nM,20895,5.2,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3cccc(C(N)=O)c3)ccc2c1)n1ccnc1)N(C)C,302105,481.0,17a (syn),305432,IC50,nM,20895,6.32,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CNC(=O)c1cccc(COc2ccc3cc(C(C(C)N(C)C)n4ccnc4)ccc3c2)c1,301991,397.0,17b (syn),305432,IC50,nM,20895,6.4,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCc3cccc(C(=O)N(C)C)c3)ccc2c1)n1ccnc1)N(C)C,302018,357.0,17c (syn),305432,IC50,nM,20895,6.45,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCC(C)(C)C(N)=O)ccc2c1)n1ccnc1)N(C)C,302155,1835.0,17d (syn),305432,IC50,nM,20895,5.74,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CNC(=O)C(C)(C)COc1ccc2cc(C(C(C)N(C)C)n3ccnc3)ccc2c1,302169,2010.0,17e (syn),305432,IC50,nM,20895,5.7,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CC(C(c1ccc2cc(OCC(C)(C)C(=O)N(C)C)ccc2c1)n1ccnc1)N(C)C,302189,2032.0,17f (syn),305432,IC50,nM,20895,5.69,10.1016/j.bmcl.2005.01.044,CC(C(c1ccc2cc(OC[*:1])ccc2c1)n1ccnc1)N(C)C
CNc1ccc(-c2cccnc2)s1,299725,6300.0,57,305744,IC50,nM,21214,5.2,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
c1cncc(-c2cccs2)c1,299716,57000.0,7,305744,IC50,nM,21214,4.24,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
Cc1ccsc1-c1cccnc1,299718,6000.0,9,305744,IC50,nM,21214,5.22,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
O=Cc1ccc(-c2cccnc2)s1,299577,23900.0,13,305744,IC50,nM,21214,4.62,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
CC(=O)c1ccc(-c2cccnc2)s1,299620,27000.0,14,305744,IC50,nM,21214,4.57,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
O/N=C/c1ccc(-c2cccnc2)s1,299452,13000.0,36,305744,IC50,nM,21214,4.89,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
NCc1ccc(-c2cccnc2)s1,299633,58700.0,38a,305744,IC50,nM,21214,4.23,10.1021/jm049696n,c1cncc(-c2sc([*:1])cc2[*:2])c1
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21,319852,6.3,1,304712,IC50,nM,21613,8.2,10.1021/jm048978k,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c([*:2])nc3-c3ccc([*:1])cc3)cc21
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccccc3)cc21,320141,1600.0,12,304712,IC50,nM,21613,5.8,10.1021/jm048978k,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c([*:2])nc3-c3ccc([*:1])cc3)cc21
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]cnc3-c3ccc(F)cc3)cc21.CS(=O)(=O)O.CS(=O)(=O)O,320142,800.0,13,304712,IC50,nM,21613,6.1,10.1021/jm048978k,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c([*:2])nc3-c3ccc([*:1])cc3)cc21
CCc1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,319970,4400.0,14,304712,IC50,nM,21613,5.36,10.1021/jm048978k,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c([*:2])nc3-c3ccc([*:1])cc3)cc21
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccc3nc(N)n(S(=O)(=O)C(C)C)c3c2)[nH]1.CS(=O)(=O)O,319827,6100.0,15,304712,IC50,nM,21613,5.21,10.1021/jm048978k,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c([*:2])nc3-c3ccc([*:1])cc3)cc21
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)cc21.CS(=O)(=O)O.CS(=O)(=O)O,320143,31800.0,16,304712,IC50,nM,21613,4.5,10.1021/jm048978k,CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c([*:2])nc3-c3ccc([*:1])cc3)cc21
N#CCn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,327431,18000.0,15,321462,IC50,nM,30019,4.75,10.1016/j.bmcl.2005.06.056,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1C[*:1]
NC(=O)Cn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,327436,50000.0,17,321462,IC50,nM,30019,4.3,10.1016/j.bmcl.2005.06.056,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1C[*:1]
O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,327441,13000.0,19,321462,IC50,nM,30019,4.89,10.1016/j.bmcl.2005.06.056,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1C[*:1]
N#CCn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,327431,13000.0,15,321500,IC50,nM,30019,4.89,10.1016/j.bmcl.2005.06.056,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1C[*:1]
NC(=O)Cn1c(=O)c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc21,327436,26000.0,17,321500,IC50,nM,30019,4.58,10.1016/j.bmcl.2005.06.056,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1C[*:1]
O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1Cc1nn[nH]n1,327441,30000.0,19,321500,IC50,nM,30019,4.52,10.1016/j.bmcl.2005.06.056,O=c1c(CCO)c(-c2cc(Cl)ccc2O)c2cc(C(F)(F)F)ccc2n1C[*:1]
O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,328307,48000.0,11c,322414,IC50,nM,30157,4.32,10.1021/jm0502541,O=C(O)C1(c2ccc(-c3ccc([*:1])c([*:2])c3)c(F)c2)CC1
CC1(C)CCC(c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC1,328312,84000.0,11e,322414,IC50,nM,30157,4.08,10.1021/jm0502541,O=C(O)C1(c2ccc(-c3ccc([*:1])c([*:2])c3)c(F)c2)CC1
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(O)cc4)c(F)c3)c(F)c2)CC1,328335,58000.0,16b,322414,IC50,nM,30157,4.24,10.1021/jm0502541,O=C(O)C1(c2ccc(-c3ccc([*:1])c([*:2])c3)c(F)c2)CC1
O=C(O)C1(c2ccc(-c3ccc(-c4ccc(F)cc4)c(F)c3)c(F)c2)CC1,328342,38000.0,16c,322414,IC50,nM,30157,4.42,10.1021/jm0502541,O=C(O)C1(c2ccc(-c3ccc([*:1])c([*:2])c3)c(F)c2)CC1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCCC5)c(C)c34)ccc2[nH]1,343457,1000.0,8,342118,IC50,nM,30918,6.0,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCNS(C)(=O)=O)c(C)c34)ccc2[nH]1,343256,1000.0,16,342118,IC50,nM,30918,6.0,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1,343030,17000.0,15,342118,IC50,nM,30918,4.77,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
COC[C@@H](O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C,343049,1000.0,14,342118,IC50,nM,30918,6.0,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@H](C)O)c(C)c34)ccc2[nH]1,343042,4000.0,13,342118,IC50,nM,30918,5.4,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,343041,18000.0,12,342118,IC50,nM,30918,4.75,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCN5CC[C@H](O)C5)c(C)c34)ccc2[nH]1,343034,10000.0,11,342118,IC50,nM,30918,5.0,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCN5CCCC5)c(C)c34)ccc2[nH]1,342970,3400.0,10,342118,IC50,nM,30918,5.47,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
Cc1cc2c(F)c(Oc3ncnn4cc(OCCC5CCN(C)CC5)c(C)c34)ccc2[nH]1,342969,700.0,9,342118,IC50,nM,30918,6.16,10.1021/jm051106d,Cc1cc2c(F)c(Oc3ncnn4cc(OCC[*:1])c(C)c34)ccc2[nH]1
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,345302,16000.0,30,347904,IC50,nM,31033,4.8,10.1016/j.bmcl.2006.01.024,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(C[*:1])sc21
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ncccc34)sc21,345260,6700.0,34,347904,IC50,nM,31033,5.17,10.1016/j.bmcl.2006.01.024,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(C[*:1])sc21
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,345131,1000.0,33,347904,IC50,nM,31033,6.0,10.1016/j.bmcl.2006.01.024,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(C[*:1])sc21
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3cccc4ncccc34)sc21,345310,20000.0,31,347904,IC50,nM,31033,4.7,10.1016/j.bmcl.2006.01.024,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(C[*:1])sc21
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCNC(C)=O)CCC3)cc1,330285,82.0,1,349088,IC50,nM,31051,7.09,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCC(=O)O)CCC3)cc1,345580,10000.0,10,349088,IC50,nM,31051,5.0,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCCO)CCC3)cc1,324900,455.0,9,349088,IC50,nM,31051,6.34,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COCCCN1CCCc2ccc(OC[C@H]3CNCC(=O)N3c3ccc(OCCCOCc4ccccc4OC)cc3)cc21,345530,12.0,8,349088,IC50,nM,31051,7.92,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCOC(=O)C(C)C)CCC3)cc1,345529,54.0,7,349088,IC50,nM,31051,7.27,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCOC2=O)CCC3)cc1,346004,3790.0,4,349088,IC50,nM,31051,5.42,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN2CCCC2=O)CCC3)cc1,345829,42.0,3,349088,IC50,nM,31051,7.38,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCN(C)C(C)=O)CCC3)cc1,345828,18.0,2,349088,IC50,nM,31051,7.75,10.1016/j.bmcl.2006.01.084,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CC[*:1])CCC3)cc1
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,346148,6300.0,1a,355280,IC50,nM,31154,5.2,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C,346914,3300.0,1t,355280,IC50,nM,31154,5.48,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,346977,1010.0,1q,355280,IC50,nM,31154,6.0,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,346175,800.0,1p,355280,IC50,nM,31154,6.1,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1,346168,2300.0,1o,355280,IC50,nM,31154,5.64,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CCCCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,346869,2270.0,1l,355280,IC50,nM,31154,5.64,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
C[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1)N(C)C1CCCCC1,346028,448.0,1k,355280,IC50,nM,31154,6.35,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,346408,400.0,1j,355280,IC50,nM,31154,6.4,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CCN(CC)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,346396,580.0,1i,355280,IC50,nM,31154,6.24,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CCN(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,346387,1700.0,1h,355280,IC50,nM,31154,5.77,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCCC3)ccc2c1)n1ccnc1)N(C)C,346324,8000.0,1f,355280,IC50,nM,31154,5.1,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCCC3)ccc2c1)n1ccnc1)N(C)C,346323,8200.0,1e,355280,IC50,nM,31154,5.09,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CCC3)ccc2c1)n1ccnc1)N(C)C,346457,7000.0,1d,355280,IC50,nM,31154,5.16,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
C[C@H]([C@@H](c1ccc2cc(OCC3(C(=O)O)CC3)ccc2c1)n1ccnc1)N(C)C,346159,7500.0,1c,355280,IC50,nM,31154,5.12,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
CCC(CC)(COc1ccc2cc([C@H]([C@@H](C)N(C)C)n3ccnc3)ccc2c1)C(=O)O,346158,5300.0,1b,355280,IC50,nM,31154,5.28,10.1016/j.bmcl.2006.02.020,c1cn([C@H](c2ccc3cc(OC[*:1])ccc3c2)[C@@H](C[*:2])N(C[*:4])[*:3])cn1
